# Directed graph: reachability.txt
# Transportation reachability of cities in the United States and Canada
# (edge from i to j if the estimated travel time from i to j is less than a threshold)
# Edges are weighted by similarity (more negative --> more dissimilar)
# Nodes: 456 Edges: 27677
# FromNodeId ToNodeId Weight
269 341 -188
290 341 -173
293 341 -250
294 341 -243
310 341 -164
312 341 -188
323 341 -233
342 341 -240
396 341 -212
402 341 -43
434 341 -219
3 342 -171
5 342 -181
6 342 -180
8 342 -240
9 342 -172
12 342 -161
15 342 -220
16 342 -156
18 342 -150
19 342 -77
21 342 -143
23 342 -167
27 342 -60
28 342 -214
33 342 -248
39 342 -183
40 342 -164
43 342 -215
46 342 -115
48 342 -166
51 342 -181
52 342 -171
55 342 -201
59 342 -233
63 342 -211
65 342 -208
66 342 -65
67 342 -156
68 342 -51
71 342 -162
74 342 -105
76 342 -80
77 342 -168
78 342 -87
83 342 -237
84 342 -142
85 342 -187
86 342 -163
87 342 -178
94 342 -150
95 342 -168
97 342 -239
101 342 -229
102 342 -94
107 342 -177
108 342 -178
109 342 -209
110 342 -248
117 342 -188
119 342 -164
123 342 -184
127 342 -209
129 342 -188
131 342 -143
136 342 -125
137 342 -238
139 342 -217
140 342 -240
142 342 -190
143 342 -203
144 342 -189
153 342 -193
157 342 -214
160 342 -225
162 342 -128
163 342 -202
165 342 -163
169 342 -170
170 342 -99
175 342 -166
178 342 -158
179 342 -168
180 342 -161
184 342 -105
189 342 -197
190 342 -184
193 342 -171
196 342 -163
197 342 -166
198 342 -216
201 342 -181
204 342 -235
212 342 -240
214 342 -227
217 342 -151
222 342 -218
226 342 -168
227 342 -209
232 342 -248
234 342 -241
237 342 -162
241 342 -194
242 342 -216
244 342 -150
247 342 -209
250 342 -214
251 342 -211
252 342 -195
256 342 -247
263 342 -223
264 342 -120
265 342 -184
266 342 -120
268 342 -207
269 342 -142
274 342 -235
276 342 -218
279 342 -168
280 342 -219
282 342 -138
284 342 -225
288 342 -234
290 342 -80
292 342 -212
293 342 -212
294 342 -86
295 342 -194
298 342 -55
304 342 -240
305 342 -240
308 342 -100
309 342 -219
312 342 -225
314 342 -202
315 342 -216
317 342 -247
319 342 -218
321 342 -212
323 342 -75
324 342 -235
326 342 -81
330 342 -237
336 342 -190
341 342 -243
349 342 -241
354 342 -239
355 342 -227
357 342 -234
361 342 -198
376 342 -192
381 342 -200
388 342 -223
393 342 -230
395 342 -224
396 342 -212
402 342 -111
403 342 -171
405 342 -250
406 342 -212
407 342 -187
408 342 -105
415 342 -177
416 342 -105
417 342 -212
418 342 -142
420 342 -245
421 342 -215
427 342 -197
434 342 -59
438 342 -248
440 342 -229
441 342 -153
444 342 -250
445 342 -183
447 342 -167
451 343 -220
454 343 -105
4 344 -196
7 344 -201
13 344 -219
15 344 -248
17 344 -170
26 344 -247
45 344 -177
49 344 -217
53 344 -237
62 344 -226
63 344 -195
74 344 -225
82 344 -156
91 344 -210
94 344 -231
100 344 -66
101 344 -225
106 344 -225
110 344 -193
111 344 -193
112 344 -210
115 344 -225
126 344 -194
145 344 -200
152 344 -168
153 344 -230
164 344 -209
171 344 -220
182 344 -170
202 344 -242
204 344 -218
221 344 -203
230 344 -220
236 344 -229
238 344 -199
243 344 -242
246 344 -237
251 344 -234
257 344 -245
268 344 -220
269 344 -92
271 344 -228
281 344 -189
302 344 -218
304 344 -218
306 344 -222
313 344 -236
316 344 -242
324 344 -211
331 344 -228
337 344 -247
348 344 -225
356 344 -203
360 344 -225
364 344 -90
366 344 -246
367 344 -231
368 344 -218
369 344 -229
373 344 -224
394 344 -220
395 344 -237
396 344 -220
398 344 -170
399 344 -188
404 344 -193
409 344 -170
420 344 -222
424 344 -183
435 344 -217
438 344 -199
444 344 -203
26 345 -231
53 345 -179
122 345 -35
133 345 -146
230 345 -207
246 345 -115
273 345 -180
278 345 -130
306 345 -179
307 345 -196
313 345 -191
316 345 -215
318 345 -250
324 345 -223
331 345 -80
364 345 -247
367 345 -184
368 345 -58
370 345 -177
372 345 -166
383 345 -160
419 345 -242
7 346 -250
26 346 -232
35 346 -150
38 346 -225
53 346 -230
57 346 -240
60 346 -236
80 346 -235
82 346 -249
100 346 -227
133 346 -201
182 346 -205
192 346 -226
199 346 -249
202 346 -207
209 346 -226
230 346 -216
246 346 -214
273 346 -212
278 346 -205
302 346 -175
306 346 -225
307 346 -233
316 346 -158
324 346 -248
328 346 -190
331 346 -40
348 346 -250
360 346 -175
364 346 -99
367 346 -240
368 346 -113
369 346 -175
372 346 -215
383 346 -68
394 346 -160
399 346 -225
428 346 -178
0 347 -207
49 347 -228
57 347 -77
88 347 -237
92 347 -243
110 347 -243
113 347 -76
138 347 -243
154 347 -233
207 347 -173
235 347 -168
269 347 -124
287 347 -190
378 347 -50
398 347 -216
413 347 -225
416 347 -195
428 347 -125
429 347 -197
451 347 -70
17 348 -242
26 348 -164
35 348 -192
38 348 -207
45 348 -65
47 348 -206
53 348 -140
56 348 -207
57 348 -248
60 348 -223
62 348 -202
72 348 -228
74 348 -249
80 348 -222
82 348 -222
93 348 -226
94 348 -211
100 348 -130
111 348 -232
115 348 -225
116 348 -75
126 348 -232
152 348 -182
156 348 -212
172 348 -202
178 348 -237
182 348 -192
192 348 -199
202 348 -238
207 348 -245
230 348 -75
246 348 -70
271 348 -204
278 348 -173
302 348 -45
306 348 -140
307 348 -76
311 348 -237
313 348 -213
316 348 -195
324 348 -103
328 348 -177
331 348 -80
344 348 -219
346 348 -200
364 348 -82
367 348 -150
368 348 -45
369 348 -50
370 348 -142
372 348 -184
374 348 -242
383 348 -95
394 348 -145
419 348 -209
428 348 -202
429 348 -237
433 348 -250
453 348 -205
455 348 -201
1 349 -205
19 349 -245
27 349 -248
36 349 -210
41 349 -201
49 349 -170
63 349 -210
78 349 -193
86 349 -183
95 349 -188
100 349 -237
101 349 -173
112 349 -35
125 349 -192
129 349 -183
153 349 -153
184 349 -183
188 349 -30
204 349 -178
240 349 -202
247 349 -183
251 349 -153
257 349 -234
264 349 -240
268 349 -63
269 349 -67
274 349 -217
285 349 -153
290 349 -193
305 349 -191
321 349 -235
326 349 -188
344 349 -235
354 349 -212
389 349 -190
390 349 -193
398 349 -153
402 349 -183
416 349 -173
434 349 -248
435 349 -200
437 349 -243
438 349 -25
3 350 -225
5 350 -229
6 350 -176
9 350 -164
12 350 -156
15 350 -208
16 350 -140
18 350 -225
19 350 -86
21 350 -150
22 350 -226
28 350 -243
32 350 -220
39 350 -176
40 350 -165
43 350 -214
46 350 -104
48 350 -183
51 350 -236
52 350 -218
55 350 -201
59 350 -220
65 350 -201
66 350 -157
67 350 -181
68 350 -59
71 350 -170
74 350 -113
76 350 -80
77 350 -174
78 350 -79
83 350 -224
84 350 -158
85 350 -193
86 350 -154
87 350 -229
94 350 -164
95 350 -179
96 350 -206
97 350 -226
101 350 -232
102 350 -102
107 350 -221
108 350 -154
117 350 -193
119 350 -165
123 350 -169
127 350 -218
129 350 -194
130 350 -137
131 350 -149
136 350 -140
137 350 -225
139 350 -212
142 350 -196
143 350 -170
144 350 -160
153 350 -170
157 350 -206
159 350 -134
160 350 -235
162 350 -134
163 350 -221
169 350 -129
170 350 -188
175 350 -182
178 350 -170
179 350 -220
180 350 -178
184 350 -180
189 350 -194
191 350 -238
193 350 -197
196 350 -169
197 350 -164
201 350 -206
204 350 -211
217 350 -157
221 350 -237
227 350 -201
237 350 -186
241 350 -222
242 350 -246
244 350 -174
247 350 -204
250 350 -186
251 350 -196
252 350 -197
255 350 -240
263 350 -239
264 350 -130
265 350 -239
266 350 -138
268 350 -204
269 350 -160
272 350 -198
274 350 -205
279 350 -189
280 350 -217
282 350 -144
286 350 -162
288 350 -230
289 350 -234
290 350 -167
292 350 -218
293 350 -212
294 350 -75
295 350 -200
305 350 -248
308 350 -110
309 350 -190
312 350 -245
314 350 -196
315 350 -149
319 350 -174
321 350 -189
323 350 -64
326 350 -71
327 350 -229
330 350 -202
336 350 -177
339 350 -250
341 350 -230
354 350 -225
355 350 -179
361 350 -205
375 350 -239
376 350 -207
381 350 -162
390 350 -250
393 350 -201
395 350 -223
396 350 -230
402 350 -115
403 350 -174
406 350 -176
407 350 -188
408 350 -125
415 350 -154
416 350 -192
417 350 -231
418 350 -162
420 350 -241
421 350 -199
427 350 -203
434 350 -53
436 350 -204
438 350 -236
440 350 -217
441 350 -164
445 350 -188
447 350 -161
4 351 -237
7 351 -200
10 351 -216
13 351 -217
17 351 -170
72 351 -175
82 351 -173
91 351 -223
94 351 -250
100 351 -75
111 351 -220
115 351 -215
125 351 -241
126 351 -225
133 351 -250
145 351 -225
151 351 -212
164 351 -200
204 351 -240
206 351 -225
230 351 -235
238 351 -190
240 351 -213
246 351 -250
260 351 -211
281 351 -187
301 351 -218
304 351 -202
305 351 -221
313 351 -242
324 351 -210
337 351 -150
360 351 -250
366 351 -246
367 351 -250
373 351 -224
396 351 -229
409 351 -179
420 351 -222
424 351 -189
444 351 -210
5 352 -168
6 352 -194
8 352 -235
9 352 -190
12 352 -176
15 352 -230
16 352 -138
18 352 -151
19 352 -77
21 352 -146
39 352 -196
40 352 -180
43 352 -215
46 352 -216
51 352 -192
52 352 -186
55 352 -189
63 352 -221
65 352 -191
66 352 -153
68 352 -52
71 352 -170
74 352 -106
76 352 -66
78 352 -191
84 352 -138
85 352 -193
86 352 -196
87 352 -185
94 352 -248
95 352 -151
96 352 -220
101 352 -221
102 352 -85
107 352 -196
117 352 -210
119 352 -247
123 352 -171
127 352 -211
128 352 -146
129 352 -190
130 352 -140
136 352 -233
139 352 -225
143 352 -198
144 352 -178
153 352 -195
157 352 -208
162 352 -151
163 352 -220
169 352 -147
170 352 -206
175 352 -161
178 352 -245
180 352 -170
184 352 -168
189 352 -229
190 352 -201
193 352 -177
194 352 -151
201 352 -168
204 352 -231
217 352 -163
221 352 -227
227 352 -203
237 352 -153
241 352 -206
247 352 -188
250 352 -203
251 352 -198
252 352 -219
263 352 -215
264 352 -188
265 352 -195
266 352 -228
268 352 -198
269 352 -231
272 352 -208
274 352 -221
279 352 -223
280 352 -221
286 352 -147
290 352 -183
291 352 -171
292 352 -225
293 352 -218
294 352 -127
295 352 -200
298 352 -166
304 352 -236
305 352 -221
308 352 -198
309 352 -218
317 352 -247
319 352 -185
321 352 -223
323 352 -100
330 352 -236
336 352 -220
355 352 -210
361 352 -204
363 352 -199
376 352 -213
381 352 -168
388 352 -237
393 352 -161
396 352 -216
402 352 -197
403 352 -203
406 352 -181
407 352 -188
408 352 -203
415 352 -211
416 352 -208
417 352 -242
420 352 -236
427 352 -200
434 352 -63
438 352 -224
440 352 -220
441 352 -198
445 352 -195
447 352 -199
449 352 -148
46 353 -200
73 353 -45
78 353 -235
280 353 -65
294 353 -215
309 353 -200
323 353 -230
416 353 -200
1 354 -197
3 354 -211
11 354 -204
15 354 -197
19 354 -236
27 354 -230
36 354 -213
41 354 -173
43 354 -191
49 354 -189
65 354 -195
67 354 -245
68 354 -233
74 354 -66
76 354 -186
78 354 -191
82 354 -203
86 354 -183
94 354 -240
95 354 -207
100 354 -196
102 354 -105
103 354 -250
110 354 -143
119 354 -239
123 354 -176
125 354 -153
127 354 -220
129 354 -224
143 354 -168
150 354 -166
153 354 -148
157 354 -205
159 354 -243
167 354 -211
173 354 -218
180 354 -229
184 354 -171
185 354 -250
201 354 -184
204 354 -242
217 354 -202
227 354 -209
231 354 -224
237 354 -224
240 354 -207
241 354 -223
247 354 -202
256 354 -211
264 354 -201
268 354 -169
269 354 -39
270 354 -230
290 354 -197
293 354 -249
298 354 -244
304 354 -217
305 354 -191
321 354 -181
325 354 -240
326 354 -198
342 354 -243
344 354 -195
347 354 -245
349 354 -165
350 354 -237
352 354 -237
355 354 -219
361 354 -209
364 354 -245
378 354 -245
389 354 -191
390 354 -165
393 354 -171
395 354 -185
396 354 -230
398 354 -146
402 354 -185
406 354 -236
415 354 -175
416 354 -215
417 354 -200
420 354 -208
434 354 -221
437 354 -165
438 354 -140
444 354 -200
451 354 -204
3 355 -220
9 355 -151
15 355 -213
16 355 -207
19 355 -120
21 355 -235
22 355 -167
27 355 -67
28 355 -219
29 355 -227
40 355 -212
43 355 -208
46 355 -83
49 355 -233
63 355 -204
65 355 -211
66 355 -227
67 355 -183
68 355 -104
69 355 -186
71 355 -205
74 355 -91
76 355 -87
77 355 -167
78 355 -63
84 355 -217
86 355 -140
87 355 -248
94 355 -181
95 355 -165
96 355 -248
101 355 -210
102 355 -65
107 355 -248
117 355 -30
123 355 -191
127 355 -250
128 355 -244
129 355 -173
130 355 -234
136 355 -176
142 355 -230
143 355 -155
144 355 -240
153 355 -155
157 355 -187
159 355 -193
161 355 -234
162 355 -190
163 355 -248
165 355 -162
170 355 -80
175 355 -242
179 355 -207
180 355 -203
184 355 -175
193 355 -208
194 355 -243
197 355 -163
201 355 -199
204 355 -238
217 355 -190
221 355 -220
227 355 -200
237 355 -182
242 355 -216
244 355 -206
247 355 -218
250 355 -223
251 355 -188
252 355 -190
256 355 -242
257 355 -234
264 355 -238
265 355 -248
268 355 -173
269 355 -134
272 355 -235
274 355 -183
279 355 -223
280 355 -201
282 355 -137
286 355 -221
290 355 -200
291 355 -232
292 355 -206
294 355 -70
296 355 -201
298 355 -173
299 355 -206
305 355 -239
308 355 -155
309 355 -201
314 355 -230
315 355 -223
317 355 -242
319 355 -230
321 355 -196
323 355 -71
326 355 -70
330 355 -196
333 355 -217
336 355 -206
339 355 -231
342 355 -196
349 355 -243
350 355 -171
352 355 -197
354 355 -197
357 355 -240
361 355 -200
363 355 -214
376 355 -246
377 355 -211
380 355 -216
381 355 -212
385 355 -187
393 355 -197
402 355 -195
405 355 -216
407 355 -236
408 355 -163
413 355 -231
414 355 -231
415 355 -140
416 355 -46
417 355 -225
418 355 -200
421 355 -233
427 355 -238
434 355 -67
437 355 -229
438 355 -222
441 355 -70
444 355 -250
449 355 -214
450 355 -191
4 356 -206
7 356 -225
13 356 -220
41 356 -219
72 356 -178
82 356 -170
100 356 -70
101 356 -250
104 356 -248
106 356 -235
111 356 -225
115 356 -235
125 356 -244
126 356 -231
145 356 -210
151 356 -215
171 356 -230
204 356 -240
206 356 -228
238 356 -230
240 356 -216
260 356 -200
301 356 -220
304 356 -205
305 356 -190
313 356 -245
325 356 -236
344 356 -225
366 356 -249
368 356 -250
373 356 -227
382 356 -205
390 356 -239
420 356 -225
444 356 -213
6 357 -148
27 357 -226
29 357 -25
46 357 -57
55 357 -163
68 357 -217
169 357 -190
280 357 -178
294 357 -158
309 357 -178
323 357 -172
327 357 -193
342 357 -232
359 357 -203
375 357 -233
406 357 -175
416 357 -225
434 357 -173
441 357 -163
46 358 -221
132 358 -248
170 358 -221
280 358 -86
294 358 -238
309 358 -193
339 358 -203
22 359 -170
29 359 -200
46 359 -55
78 359 -200
169 359 -210
294 359 -175
323 359 -205
326 359 -205
327 359 -35
350 359 -235
357 359 -205
434 359 -190
441 359 -216
4 360 -246
7 360 -220
17 360 -243
26 360 -193
35 360 -187
38 360 -242
45 360 -80
47 360 -215
53 360 -70
56 360 -210
57 360 -247
60 360 -226
62 360 -214
72 360 -210
80 360 -225
82 360 -238
93 360 -99
94 360 -216
100 360 -140
111 360 -240
114 360 -183
115 360 -220
121 360 -150
122 360 -54
126 360 -240
133 360 -148
145 360 -250
152 360 -194
156 360 -224
172 360 -214
178 360 -238
182 360 -160
186 360 -206
192 360 -214
202 360 -245
204 360 -220
228 360 -215
230 360 -85
236 360 -184
246 360 -70
260 360 -240
261 360 -176
269 360 -228
271 360 -215
278 360 -139
283 360 -230
306 360 -75
307 360 -80
311 360 -194
313 360 -100
316 360 -207
318 360 -209
324 360 -114
328 360 -180
331 360 -80
337 360 -247
344 360 -231
346 360 -189
351 360 -243
356 360 -235
364 360 -104
367 360 -85
368 360 -34
370 360 -164
372 360 -147
382 360 -245
383 360 -98
394 360 -165
399 360 -238
419 360 -180
422 360 -190
428 360 -193
429 360 -239
433 360 -212
439 360 -207
453 360 -187
455 360 -211
3 361 -172
6 361 -220
9 361 -230
15 361 -162
16 361 -228
19 361 -229
27 361 -207
28 361 -246
39 361 -230
40 361 -215
43 361 -169
46 361 -220
52 361 -164
55 361 -228
63 361 -157
65 361 -170
66 361 -230
67 361 -203
68 361 -211
69 361 -225
74 361 -63
76 361 -170
78 361 -125
84 361 -223
86 361 -147
94 361 -241
95 361 -168
101 361 -197
102 361 -42
109 361 -235
110 361 -212
117 361 -168
119 361 -151
123 361 -203
125 361 -204
143 361 -145
159 361 -230
162 361 -223
169 361 -214
170 361 -221
180 361 -220
184 361 -158
189 361 -230
193 361 -243
204 361 -209
215 361 -190
217 361 -205
221 361 -181
231 361 -185
237 361 -168
240 361 -249
242 361 -180
247 361 -195
251 361 -160
252 361 -221
256 361 -203
264 361 -203
268 361 -154
269 361 -84
274 361 -172
280 361 -240
290 361 -199
294 361 -193
295 361 -221
298 361 -212
304 361 -224
305 361 -218
309 361 -221
321 361 -159
323 361 -196
326 361 -190
330 361 -221
336 361 -220
342 361 -195
350 361 -221
352 361 -209
354 361 -182
355 361 -189
381 361 -249
390 361 -194
393 361 -153
395 361 -237
396 361 -206
398 361 -242
402 361 -169
403 361 -216
406 361 -199
408 361 -241
415 361 -145
416 361 -196
418 361 -240
420 361 -220
434 361 -176
438 361 -161
441 361 -226
444 361 -215
445 361 -221
451 361 -244
74 362 -231
94 362 -221
178 362 -245
204 362 -75
241 362 -193
253 362 -26
268 362 -205
3 363 -201
6 363 -187
9 363 -130
16 363 -202
19 363 -197
21 363 -221
28 363 -202
39 363 -157
40 363 -222
46 363 -185
52 363 -182
55 363 -162
66 363 -187
67 363 -177
68 363 -106
71 363 -237
74 363 -217
76 363 -202
78 363 -195
84 363 -212
86 363 -200
95 363 -175
102 363 -180
117 363 -192
119 363 -167
128 363 -219
130 363 -250
159 363 -205
162 363 -198
169 363 -132
170 363 -182
175 363 -219
180 363 -239
184 363 -190
189 363 -192
193 363 -222
217 363 -212
244 363 -170
247 363 -250
252 363 -207
268 363 -217
269 363 -242
279 363 -229
280 363 -225
286 363 -211
290 363 -217
292 363 -152
294 363 -157
295 363 -185
308 363 -242
309 363 -220
319 363 -248
323 363 -47
326 363 -157
330 363 -192
336 363 -167
352 363 -202
355 363 -153
381 363 -212
402 363 -225
403 363 -167
406 363 -153
408 363 -247
416 363 -197
418 363 -211
441 363 -157
445 363 -138
447 363 -162
449 363 -217
4 364 -191
7 364 -95
10 364 -232
13 364 -216
19 364 -237
23 364 -174
26 364 -101
35 364 -224
38 364 -77
41 364 -215
45 364 -60
47 364 -74
53 364 -104
56 364 -72
57 364 -121
60 364 -94
62 364 -63
72 364 -165
74 364 -202
75 364 -201
76 364 -220
80 364 -88
82 364 -96
86 364 -250
92 364 -250
94 364 -145
100 364 -79
101 364 -247
102 364 -240
104 364 -233
106 364 -220
113 364 -135
115 364 -122
116 364 -57
121 364 -106
122 364 -242
125 364 -240
127 364 -170
133 364 -89
145 364 -195
151 364 -211
152 364 -53
156 364 -83
171 364 -215
172 364 -78
178 364 -195
182 364 -49
184 364 -230
192 364 -58
202 364 -92
204 364 -152
206 364 -224
224 364 -202
228 364 -160
230 364 -75
235 364 -250
236 364 -84
238 364 -196
240 364 -201
241 364 -186
243 364 -110
246 364 -100
260 364 -174
261 364 -95
264 364 -205
268 364 -195
269 364 -168
271 364 -77
273 364 -242
278 364 -108
283 364 -230
287 364 -223
290 364 -225
293 364 -224
301 364 -205
302 364 -95
304 364 -145
305 364 -148
306 364 -100
307 364 -103
311 364 -223
313 364 -95
316 364 -91
324 364 -85
325 364 -221
328 364 -48
331 364 -104
337 364 -165
344 364 -100
345 364 -212
346 364 -92
348 364 -80
360 364 -92
366 364 -169
367 364 -110
368 364 -94
369 364 -108
370 364 -247
372 364 -109
373 364 -219
382 364 -190
383 364 -115
390 364 -213
394 364 -95
399 364 -73
402 364 -188
419 364 -105
420 364 -155
422 364 -53
428 364 -125
429 364 -238
444 364 -202
455 364 -196
8 365 -234
32 365 -215
33 365 -175
50 365 -230
81 365 -229
82 365 -229
90 365 -208
94 365 -58
100 365 -234
127 365 -195
140 365 -183
142 365 -247
163 365 -218
178 365 -94
180 365 -245
190 365 -220
204 365 -239
222 365 -195
223 365 -204
233 365 -163
241 365 -186
247 365 -234
251 365 -237
259 365 -205
264 365 -241
272 365 -220
274 365 -245
276 365 -220
290 365 -224
293 365 -223
304 365 -173
319 365 -242
324 365 -248
388 365 -196
396 365 -241
402 365 -208
411 365 -213
420 365 -203
423 365 -175
430 365 -180
432 365 -152
444 365 -221
4 366 -232
5 366 -245
7 366 -100
8 366 -179
13 366 -150
17 366 -217
19 366 -149
27 366 -225
32 366 -172
33 366 -149
40 366 -185
51 366 -250
53 366 -235
63 366 -237
71 366 -236
72 366 -217
74 366 -167
76 366 -169
78 366 -194
82 366 -115
94 366 -55
100 366 -120
101 366 -222
102 366 -192
107 366 -247
115 366 -80
123 366 -243
127 366 -179
136 366 -250
140 366 -172
142 366 -207
152 366 -247
162 366 -243
163 366 -182
168 366 -50
178 366 -50
180 366 -207
182 366 -240
190 366 -182
193 366 -250
204 366 -114
217 366 -238
222 366 -159
223 366 -149
228 366 -212
230 366 -145
233 366 -174
237 366 -248
241 366 -135
245 366 -203
246 366 -163
248 366 -140
251 366 -248
260 366 -237
264 366 -113
267 366 -135
268 366 -229
269 366 -174
272 366 -187
276 366 -187
279 366 -214
281 366 -237
284 366 -213
290 366 -140
293 366 -95
294 366 -243
301 366 -247
304 366 -90
305 366 -145
306 366 -230
308 366 -175
312 366 -215
314 366 -250
319 366 -200
321 366 -225
324 366 -120
356 366 -247
364 366 -156
367 366 -155
368 366 -208
381 366 -250
382 366 -232
388 366 -159
396 366 -188
402 366 -132
404 366 -237
407 366 -235
408 366 -170
411 366 -171
419 366 -233
420 366 -100
421 366 -210
423 366 -167
424 366 -227
434 366 -211
440 366 -250
443 366 -161
444 366 -199
455 366 -239
4 367 -236
7 367 -110
13 367 -245
17 367 -234
23 367 -180
26 367 -121
35 367 -247
38 367 -219
45 367 -210
47 367 -216
56 367 -239
60 367 -246
72 367 -210
75 367 -192
80 367 -239
82 367 -221
93 367 -241
94 367 -177
100 367 -133
111 367 -220
115 367 -110
116 367 -209
121 367 -210
122 367 -208
126 367 -220
133 367 -137
145 367 -240
149 367 -179
152 367 -209
156 367 -244
172 367 -239
178 367 -198
182 367 -212
186 367 -129
192 367 -215
202 367 -244
204 367 -205
228 367 -213
230 367 -60
246 367 -38
248 367 -235
260 367 -230
261 367 -245
269 367 -225
271 367 -218
273 367 -170
278 367 -152
301 367 -238
302 367 -80
306 367 -104
311 367 -123
316 367 -244
324 367 -60
328 367 -204
331 367 -136
345 367 -207
346 367 -220
348 367 -155
351 367 -248
356 367 -240
360 367 -85
364 367 -111
366 367 -185
368 367 -80
369 367 -75
370 367 -132
372 367 -126
374 367 -142
382 367 -227
383 367 -155
399 367 -196
402 367 -235
409 367 -234
419 367 -70
420 367 -245
422 367 -209
424 367 -248
428 367 -180
453 367 -249
7 368 -149
13 368 -235
23 368 -231
26 368 -71
35 368 -217
38 368 -221
45 368 -95
47 368 -246
53 368 -69
56 368 -216
57 368 -162
60 368 -232
62 368 -240
72 368 -220
75 368 -58
80 368 -231
82 368 -160
93 368 -89
94 368 -221
100 368 -147
111 368 -238
113 368 -180
114 368 -164
115 368 -241
121 368 -84
122 368 -74
126 368 -238
133 368 -47
135 368 -220
149 368 -248
152 368 -218
156 368 -238
172 368 -221
178 368 -245
182 368 -201
186 368 -160
192 368 -223
204 368 -221
224 368 -248
228 368 -240
230 368 -83
236 368 -198
243 368 -80
246 368 -69
261 368 -74
269 368 -238
271 368 -221
273 368 -35
278 368 -34
283 368 -244
306 368 -70
307 368 -72
311 368 -147
313 368 -85
316 368 -198
318 368 -222
324 368 -109
328 368 -186
331 368 -95
338 368 -243
345 368 -64
346 368 -125
348 368 -50
356 368 -245
360 368 -43
364 368 -103
366 368 -215
367 368 -81
370 368 -56
372 368 -70
383 368 -119
394 368 -130
399 368 -230
419 368 -123
422 368 -196
428 368 -136
429 368 -222
439 368 -214
453 368 -208
455 368 -176
7 369 -215
17 369 -247
23 369 -218
35 369 -207
38 369 -241
45 369 -117
47 369 -236
53 369 -65
56 369 -241
60 369 -248
72 369 -225
80 369 -241
82 369 -241
94 369 -219
100 369 -150
111 369 -234
114 369 -229
115 369 -236
121 369 -202
126 369 -234
149 369 -237
152 369 -211
156 369 -246
172 369 -241
178 369 -240
182 369 -216
186 369 -181
192 369 -237
202 369 -246
228 369 -223
230 369 -75
236 369 -238
246 369 -65
260 369 -241
269 369 -243
271 369 -241
301 369 -248
306 369 -65
307 369 -70
311 369 -160
313 369 -148
316 369 -208
318 369 -248
324 369 -105
328 369 -206
331 369 -100
337 369 -244
346 369 -200
348 369 -55
356 369 -250
364 369 -114
367 369 -75
372 369 -64
382 369 -237
383 369 -117
394 369 -190
409 369 -248
419 369 -175
422 369 -211
428 369 -235
439 369 -215
453 369 -207
455 369 -193
7 370 -220
45 370 -209
75 370 -196
82 370 -230
100 370 -230
111 370 -230
115 370 -225
122 370 -200
126 370 -215
152 370 -235
230 370 -86
246 370 -52
261 370 -193
273 370 -130
306 370 -164
307 370 -146
313 370 -136
324 370 -95
331 370 -204
345 370 -197
348 370 -160
360 370 -155
367 370 -130
368 370 -62
383 370 -233
409 370 -243
419 370 -183
455 370 -183
428 371 -126
429 371 -206
7 372 -202
38 372 -226
45 372 -236
47 372 -226
56 372 -221
60 372 -237
75 372 -186
80 372 -236
82 372 -240
93 372 -205
94 372 -201
100 372 -149
111 372 -227
114 372 -166
115 372 -217
116 372 -211
121 372 -209
122 372 -190
126 372 -207
152 372 -227
156 372 -243
172 372 -226
182 372 -206
186 372 -134
192 372 -239
230 372 -79
236 372 -226
246 372 -38
261 372 -211
271 372 -226
273 372 -176
302 372 -183
306 372 -101
307 372 -113
313 372 -124
324 372 -87
328 372 -191
331 372 -130
337 372 -215
345 372 -176
346 372 -234
348 372 -168
360 372 -140
364 372 -116
367 372 -110
368 372 -61
369 372 -62
383 372 -150
399 372 -231
409 372 -243
419 372 -177
422 372 -201
455 372 -169
10 373 -224
38 373 -219
41 373 -215
45 373 -231
60 373 -187
72 373 -174
82 373 -172
100 373 -81
125 373 -240
145 373 -231
151 373 -211
204 373 -239
206 373 -224
228 373 -230
240 373 -212
301 373 -221
304 373 -238
305 373 -229
344 373 -228
351 373 -221
394 373 -248
420 373 -221
424 373 -188
7 374 -249
82 374 -246
100 374 -223
114 374 -198
186 374 -199
230 374 -144
246 374 -49
306 374 -132
307 374 -115
313 374 -135
324 374 -178
331 374 -230
367 374 -132
399 374 -202
419 374 -207
455 374 -226
22 375 -175
29 375 -235
46 375 -65
294 375 -145
323 375 -200
327 375 -20
333 375 -225
350 375 -230
357 375 -250
434 375 -195
441 375 -145
3 376 -232
8 376 -220
16 376 -187
19 376 -85
21 376 -191
23 376 -231
27 376 -148
32 376 -247
40 376 -190
52 376 -242
67 376 -212
68 376 -99
69 376 -227
71 376 -176
74 376 -148
76 376 -132
78 376 -155
81 376 -246
84 376 -202
86 376 -217
87 376 -217
90 376 -236
95 376 -216
102 376 -156
123 376 -214
128 376 -202
130 376 -228
136 376 -70
142 376 -205
143 376 -250
144 376 -140
159 376 -192
161 376 -217
162 376 -187
169 376 -232
178 376 -136
180 376 -217
184 376 -135
190 376 -218
193 376 -220
194 376 -202
210 376 -160
211 376 -236
213 376 -247
217 376 -191
222 376 -232
223 376 -231
237 376 -241
241 376 -237
247 376 -206
249 376 -212
250 376 -192
264 376 -207
265 376 -217
266 376 -152
268 376 -247
276 376 -250
279 376 -198
286 376 -194
290 376 -212
291 376 -209
294 376 -185
296 376 -224
298 376 -210
319 376 -195
